team_id,user_id,date_joined
8607159,153351088,2017-12-09T15:22:02.568Z
8550343,153609394,2018-09-14T01:25:25.000000Z
8261554,153727297,2021-11-17T16:34:56.030Z
2738689,153749549,2012-09-22T04:51:22.000000Z
2046126,154216887,2012-09-04T11:41:11.000000Z
6324964,154672909,2019-04-07T13:24:22.423Z
7679642,155350645,2015-02-20T03:45:08.000000Z
1434758,155507163,2018-10-15T05:08:24.000000Z
7850977,155564702,2021-01-23T13:54:08.394Z
8254145,156029808,2012-09-08T01:15:06.000000Z
5084496,156243016,2018-06-29T05:12:50.000000Z
5055770,156331087,2014-07-02T16:12:52.000000Z
5184644,157298377,2011-05-28T19:33:44.000000Z
7467102,157856188,2020-09-21T09:38:31.506Z
7684682,158216851,2019-03-30T13:17:29.889Z
7542441,159235251,2013-01-25T17:09:50.000000Z
8430761,160391554,2017-07-13T20:26:59.000000Z
7564139,160770370,2019-04-13T21:46:10.727Z
7893866,160777268,2017-10-24T20:37:27.110Z
6794437,161980625,2010-12-24T19:07:08.000000Z
7405034,162255675,2015-01-13T13:07:55.000000Z
2643401,163497368,2012-01-31T15:43:39.000000Z
8021887,163564052,2012-08-21T10:01:27.000000Z
8070099,163879323,2012-12-15T22:24:59.000000Z
8062835,163891868,2011-06-23T03:35:25.000000Z
3265632,165086162,2016-01-12T08:41:18.000000Z
7764015,165213126,2012-10-29T19:02:59.000000Z
7684974,165456701,2021-10-26T15:14:33.985Z
7684640,165533857,2021-12-04T06:38:58.723Z
7684556,166176425,2018-04-07T10:10:25.758Z
6120845,167054382,2012-01-23T13:42:04.000000Z
7422811,167056111,2016-03-23T15:00:22.000000Z
8571960,167072778,2011-09-08T21:28:56.000000Z
8097905,167120694,2019-03-25T14:09:28.340Z
5152964,167372590,2011-01-02T11:33:32.000000Z
6614842,167583825,2013-08-05T13:19:56.000000Z
8048773,167648978,2017-02-02T14:25:01.000000Z
8131469,167745437,2021-10-17T17:59:29.697Z
7682574,168104084,2014-01-23T08:28:56.000000Z
8254059,168385950,2013-02-13T06:29:45.000000Z
8204917,168798737,2014-03-16T19:06:09.000000Z
7714035,169141480,2019-10-30T00:07:29.062Z
7640985,169393786,2013-07-24T23:39:42.000000Z
7716098,169672157,2014-04-03T20:28:14.000000Z
8271032,170638230,2013-12-05T21:52:24.000000Z
8010103,171169750,2015-02-03T08:24:45.000000Z
5403575,171345274,2018-03-10T23:30:01.451Z
8598377,171627713,2021-01-15T16:58:55.125Z
8090678,171775246,2016-04-24T06:49:04.000000Z
7802017,172298224,2017-09-11T15:12:46.810Z
3850026,172378980,2014-11-01T06:49:22.000000Z
5001936,172781504,2012-08-07T03:42:30.000000Z
7359809,173880329,2010-12-17T08:49:34.000000Z
7684389,174046970,2019-10-24T04:37:42.243Z
7009789,174765223,2019-07-02T23:19:14.048Z
7119468,175422910,2016-11-24T14:13:03.559Z
6980350,176974483,2017-08-01T07:39:24.043Z
7683713,177177949,2021-11-06T23:06:30.662Z
2635099,177416702,2017-04-20T21:22:10.000000Z
6711290,178366364,2016-09-30T21:40:25.600Z
7718279,178633570,2019-07-26T08:08:14.552Z
6030756,178638015,2012-11-13T11:41:07.000000Z
3637406,179073667,2020-10-21T13:36:05.825Z
7955891,179266369,2021-01-08T03:15:20.008Z
5117345,179284293,2021-08-20T18:24:08.052Z
7682779,179411043,2012-12-16T16:31:15.000000Z
7267298,179603165,2015-01-07T00:25:11.000000Z
7833558,179699509,2021-11-20T19:34:49.495Z
7683310,182385843,2017-12-18T18:58:21.076Z
7800373,182492319,2014-04-13T09:50:48.000000Z
8412548,182993582,2014-09-12T09:33:02.000000Z
6747512,183053921,2016-03-13T14:47:29.000000Z
7575276,185646215,2016-01-16T13:36:12.000000Z
2595890,185993660,2011-08-13T12:59:51.000000Z
7683779,186386124,2021-12-05T17:37:18.000Z
8359314,187191278,2020-05-11T00:35:54.490Z
8047180,187573416,2018-05-13T23:55:32.720Z
7997078,187824320,2018-06-02T11:34:42.259Z
7529297,188574954,2015-03-26T21:04:52.000000Z
8254531,189038762,2016-11-10T06:40:27.562Z
7684462,189305343,2020-03-11T17:27:36.547Z
7683499,189584023,2020-09-10T20:41:22.954Z
5670324,189708209,2016-06-27T14:45:06.450Z
7115048,189739881,2016-03-08T21:14:13.000000Z
8271759,189857042,2018-06-15T04:46:11.000000Z
7679630,189892277,2021-06-27T20:50:14.806Z
1857163,190070708,2011-08-20T16:55:53.000000Z
7960872,190710801,2019-09-25T21:14:00.493Z
8590538,191750126,2018-03-24T04:42:11.000000Z
7449303,192405422,2019-07-05T04:55:56.973Z
2517160,192651991,2018-12-14T01:08:54.481Z
7408845,192914280,2018-07-16T22:49:57.000000Z
8127895,192981126,2018-03-22T22:18:28.136Z
7355202,194521913,2018-06-13T19:49:08.239Z
4594316,194673410,2011-08-06T17:42:17.000000Z
5120030,195487866,2020-09-07T01:06:01.844Z
7730447,196012404,2021-09-21T21:23:04.710Z
4483298,196074568,2017-03-08T11:38:27.000000Z
8255759,196331985,2015-02-20T01:19:21.000000Z
8519653,196490133,2021-09-11T00:35:49.494Z
7848119,198035908,2019-02-20T15:59:26.660Z
5837973,199133117,2013-07-31T23:59:51.000000Z
6955045,199667127,2018-07-27T15:16:15.958Z
8112888,200037203,2017-07-20T22:03:43.000000Z
6185655,201594424,2011-06-11T07:53:45.000000Z
7102479,202148694,2019-10-13T08:41:55.332Z
7682925,203132485,2016-06-18T12:16:42.000000Z
7912954,203903869,2016-05-17T06:37:48.000000Z
7939854,205281002,2017-05-29T23:48:59.000000Z
7314682,207983361,2021-06-12T07:36:33.914Z
8090922,208227197,2021-07-29T19:41:49.798Z
8169775,209287073,2015-03-25T21:02:02.000000Z
8489432,211531481,2017-12-17T17:22:41.976Z
7998349,211884113,2014-12-31T01:19:15.000000Z
7374357,214150763,2018-04-02T12:39:15.537Z
7930695,217472313,2019-11-04T06:26:28.283Z
2341675,217906387,2012-11-16T11:21:54.000000Z
6516915,218500899,2018-04-24T02:57:10.000000Z
7405684,218843685,2021-11-06T10:45:01.833Z
3346336,219239958,2013-04-12T10:35:03.000000Z
7274469,219617777,2020-01-29T14:53:17.971Z
7681014,219755398,2021-11-20T08:42:27.924Z
7681885,222003298,2021-11-26T06:36:53.768Z
3756899,222189151,2021-10-20T19:11:11.194Z
6542450,223577034,2020-11-17T22:02:23.687Z
7500228,224623791,2018-06-15T01:54:57.982Z
7820661,228440453,2021-04-27T15:16:39.540Z
7748678,229003801,2017-09-01T08:07:53.000000Z
6211170,229499073,2013-05-13T23:28:11.000000Z
2539259,230288315,2016-05-22T03:54:28.000000Z
8012738,230328929,2018-11-02T21:29:17.391Z
7542501,230697345,2016-08-10T08:55:03.000000Z
7684582,235249395,2019-09-14T20:24:04.195Z
8261988,236322966,2017-11-28T19:56:11.000000Z
7623998,237156230,2020-10-21T22:34:53.419Z
6349771,238595735,2017-12-01T18:30:28.357Z
7331120,241370187,2020-09-02T09:16:29.204Z
7653080,242660360,2017-02-23T05:48:58.000000Z
8112452,245591868,2019-03-24T13:54:00.716Z
8091367,247040769,2015-11-23T20:47:58.000000Z
1951061,249092564,2016-04-13T21:01:59.000000Z
8360733,250306295,2021-10-23T11:35:59.601Z
8254588,253897281,2015-07-19T04:20:19.000000Z
8604354,255339080,2014-05-21T13:24:08.000000Z
6187093,256269737,2015-11-13T07:23:03.000000Z
1682387,263448592,2021-10-24T19:16:30.646Z
7654502,267261124,2021-07-15T22:24:07.057Z
6266565,274709016,2017-07-07T16:26:08.000000Z
2668926,285017844,2015-08-31T15:58:27.000000Z
5427946,285334986,2018-08-23T12:46:44.000000Z
8253569,287481472,2015-11-20T16:33:42.000000Z
7269049,287858366,2013-04-27T06:37:51.000000Z
7408440,290553350,2012-02-05T08:21:25.000000Z
5723142,290667616,2018-06-09T11:56:41.862Z
8097650,291258738,2019-04-18T20:46:54.854Z
8091409,291799648,2021-09-18T11:49:51.752Z
5895642,292276988,2012-01-01T21:22:28.000000Z
7800283,292777431,2017-04-22T16:53:43.046Z
7681914,293217392,2019-12-08T15:43:12.881Z
8359478,293904640,2019-09-18T07:46:36.217Z
8605098,294218576,2017-09-09T03:59:00.000000Z
8056275,296597392,2016-02-03T22:54:59.000000Z
8065155,297804337,2020-05-30T18:50:26.911Z
8055842,298726580,2019-10-01T02:39:38.456Z
8081296,307844536,2021-04-27T03:51:56.223Z
6208885,311236557,2016-09-06T15:47:21.761Z
7683901,312825165,2014-05-17T06:30:29.000000Z
7310385,314480111,2012-10-13T02:47:33.000000Z
7700680,315657960,2017-08-24T08:20:22.000000Z
8253235,316217576,2012-05-20T05:53:34.000000Z
7500431,316484103,2016-08-13T04:34:40.000000Z
5970391,317849786,2016-02-09T07:13:54.000000Z
6209444,318309669,2015-07-12T05:47:40.000000Z
8096439,319495561,2021-08-02T04:11:42.819Z
8098142,324945492,2011-04-28T08:59:25.000000Z
8255842,326327879,2020-11-03T19:45:12.070Z
3410884,326562941,2017-01-19T14:02:05.253Z
7626417,328056842,2014-09-14T10:42:49.000000Z
7847394,332410979,2020-07-30T11:55:14.466Z
7235302,337722092,2019-06-27T14:31:40.972Z
7935745,339457484,2017-12-17T17:53:50.232Z
8031569,344389023,2021-01-11T03:33:52.568Z
7641141,344475448,2016-03-19T00:23:23.000000Z
8550607,346392468,2019-09-25T21:15:15.825Z
7598730,349282655,2021-11-29T20:57:16.803Z
8261654,350956944,2013-04-06T01:48:09.000000Z
8262234,353602046,2020-08-13T20:42:44.024Z
7684781,354185791,2018-02-22T08:15:53.699Z
8075523,354455888,2011-08-27T14:17:05.000000Z
674762,358102129,2012-06-09T01:48:55.000000Z
8097644,359753316,2020-08-18T04:23:38.556Z
7101663,360231596,2015-07-21T02:21:09.000000Z
7424211,360912188,2021-09-23T01:22:14.819Z
7668960,366561588,2020-12-07T05:04:46.534Z
7574919,369751488,2016-06-14T06:49:56.000000Z
5067297,371082984,2018-09-29T12:34:03.000000Z
7683006,371759313,2019-01-14T01:24:36.763Z
8076432,372595310,2011-12-23T09:56:11.000000Z
7035716,378786336,2015-09-24T20:28:28.000000Z
7716104,379408668,2021-07-05T17:55:02.554Z
7869044,385750274,2017-07-10T22:57:29.000000Z
7389602,388268361,2014-03-04T18:22:10.000000Z
7716416,388905349,2013-05-12T08:37:12.000000Z
7893240,391075363,2021-02-11T06:48:32.650Z
8125069,400709028,2021-01-14T02:14:14.457Z
7716882,405146257,2013-07-08T11:47:28.000000Z
4983405,405535223,2016-12-09T15:20:43.000000Z
7003909,414665143,2020-12-26T03:09:44.047Z
8259584,417048084,2016-03-09T01:00:18.000000Z
7684685,424661031,2019-02-12T21:24:17.522Z
7683744,426769988,2017-03-29T12:14:13.000000Z
7099827,435582681,2018-03-20T20:03:19.000000Z
8344770,446376753,2014-12-13T13:56:22.000000Z
7801839,477070996,2020-05-03T02:36:25.380Z
7979080,480154377,2018-06-14T09:12:21.421Z
6658167,486157553,2014-09-22T17:38:07.000000Z
6270648,849271412,2019-06-02T00:22:11.894Z
8069462,851295431,2020-01-11T16:22:44.454Z
7701252,860214711,2016-05-05T12:17:09.000000Z
6953335,869108920,2020-03-08T06:30:44.389Z
7995889,869611336,2012-03-04T07:13:46.000000Z
8106449,871439294,2021-06-14T00:33:15.699Z
6568822,874703421,2011-08-11T16:34:46.000000Z
7993413,874890984,2011-06-11T14:34:10.000000Z
8513112,877696078,2012-09-22T16:37:49.000000Z
8083194,883489666,2012-05-07T08:24:14.000000Z
8272343,890863990,2013-04-30T04:47:47.000000Z
8352473,898455820,2015-01-31T06:21:02.000000Z
8118622,906222809,2011-01-27T19:10:21.000000Z
8106563,908327644,2017-07-13T14:57:08.000000Z
5922927,910028605,2021-11-19T19:04:47.425Z
7668467,911671153,2013-12-12T19:45:14.000000Z
7655583,924306172,2020-02-15T20:36:51.973Z
6567208,926349758,2016-02-10T12:27:10.000000Z
8550405,929566860,2020-09-04T22:20:00.621Z
7235767,970054531,2014-04-08T02:35:19.000000Z
8099057,970474023,2015-05-21T19:18:09.000000Z
6849739,977838995,2019-07-03T14:30:39.846Z
8125803,989794662,2021-09-12T21:53:10.333Z
7409604,992593285,2016-03-24T01:01:40.000000Z
8384139,1049542281,2021-01-02T09:49:04.447Z
8606662,1131665504,2017-02-07T12:26:00.000000Z
8180753,1138108910,2015-08-04T20:42:59.000000Z
